--DOCSTART--	--DOCSTART--
e	I-ORGANIZACAO
Artístico	I-ORGANIZACAO
Nacional	I-ORGANIZACAO
--SENTENCE--	--SENTENCE--
Associação	B-ORGANIZACAO
dos	I-ORGANIZACAO
Amigos	I-ORGANIZACAO
do	I-ORGANIZACAO
Museu	I-ORGANIZACAO
Histórico	I-ORGANIZACAO
Nacional	I-ORGANIZACAO
--SENTENCE--	--SENTENCE--
Banco	B-ORGANIZACAO
Nacional	I-ORGANIZACAO
de	I-ORGANIZACAO
Desenvolvimento	I-ORGANIZACAO
Econômico	I-ORGANIZACAO
e	I-ORGANIZACAO
Social	I-ORGANIZACAO
--SENTENCE--	--SENTENCE--
Caixa	B-ORGANIZACAO
Econômica	I-ORGANIZACAO
Federal	I-ORGANIZACAO
--SENTENCE--	--SENTENCE--
Holcim	B-ORGANIZACAO
(	I-ORGANIZACAO
Brasil	I-ORGANIZACAO
)	I-ORGANIZACAO
S.	I-ORGANIZACAO
A	I-ORGANIZACAO
.	I-ORGANIZACAO
--SENTENCE--	--SENTENCE--
Vitae	B-ORGANIZACAO
--	O
--SENTENCE--	--SENTENCE--
Recuperar	O
a	O
arquitetura	O
original	O
,	O
ampliar	O
espaços	O
destinados	O
ao	O
público	O
,	O
aprimorar	O
os	O
serviços	O
oferecidos	O
aos	O
visitantes	O
,	O
democratizar	O
o	O
acesso	O
dos	O
mais	O
diversos	O
segmentos	O
da	O
sociedade	O
e	O
viabilizar	O
uma	O
circulação	O
e	O
um	O
percurso	O
adequados	O
ao	O
discurso	O
museográfico	O
:	O
essas	O
foram	O
as	O
diretrizes	O
que	O
nortearam	O
o	O
``	O
Projeto	B-OBRA
de	I-OBRA
Restauração	I-OBRA
e	I-OBRA
Modernização	I-OBRA
do	I-OBRA
Museu	I-OBRA
Histórico	I-OBRA
Nacional	I-OBRA
2003	I-OBRA
-	I-OBRA
2006	I-OBRA
``	O
,	O
concluído	O
em	B-TEMPO
19	I-TEMPO
de	I-TEMPO
maio	I-TEMPO
de	I-TEMPO
2006	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
A	O
primeira	O
fase	O
das	O
obras	O
,	O
totalmente	O
financiada	O
pelo	O
Ministério	B-ORGANIZACAO
da	I-ORGANIZACAO
Cultura	I-ORGANIZACAO
num	O
total	O
de	O
R	B-VALOR
$	I-VALOR
1.980.000,00	I-VALOR
,	O
foi	O
inaugurada	O
dia	B-TEMPO
9	I-TEMPO
de	I-TEMPO
setembro	I-TEMPO
de	I-TEMPO
2004	I-TEMPO
,	O
com	O
a	O
presença	O
do	O
Primeiro	B-PESSOA
Ministro	I-PESSOA
de	O
Portugal	B-LOCAL
,	O
Pedro	B-PESSOA
Santana	I-PESSOA
Lopes	I-PESSOA
,	O
da	O
Ministra	B-PESSOA
da	I-PESSOA
Cultura	I-PESSOA
de	O
Portugal	B-LOCAL
,	O
Maria	B-PESSOA
João	I-PESSOA
Bustorff	I-PESSOA
Silva	I-PESSOA
,	O
e	O
do	O
Ministro	B-PESSOA
de	I-PESSOA
Estado	I-PESSOA
da	I-PESSOA
Cultura	I-PESSOA
,	O
Gilberto	B-PESSOA
Passos	I-PESSOA
Gil	I-PESSOA
Moreira	I-PESSOA
,	O
já	O
que	O
nesta	B-TEMPO
data	I-TEMPO
foi	O
aberta	O
a	O
exposição	O
internacional	O
«	O
Artes	B-ACONTECIMENTO
Tradicionais	I-ACONTECIMENTO
de	I-ACONTECIMENTO
Portugal	I-ACONTECIMENTO
»	O
,	O
promovida	O
pela	O
Fundação	B-ORGANIZACAO
Gulbenkian	I-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Iniciada	O
em	B-TEMPO
dezembro	I-TEMPO
de	I-TEMPO
2003	I-TEMPO
,	O
a	O
primeira	O
fase	O
das	O
obras	O
incluiu	O
a	O
recuperação	O
de	O
uma	O
área	O
de	O
1.500	B-VALOR
metros	I-VALOR
quadrados	I-VALOR
que	O
estavam	O
completamente	O
sem	O
uso	O
há	B-TEMPO
mais	I-TEMPO
de	I-TEMPO
trinta	I-TEMPO
anos	I-TEMPO
e	O
apresentavam	O
um	O
avançado	O
processo	O
de	O
deteriorização.	O
--SENTENCE--	--SENTENCE--
Nesse	O
local	O
,	O
foram	O
instalados	O
os	O
novos	O
acessos	O
ao	O
circuito	O
de	O
exposições	O
(	O
escadas	O
rolantes	O
e	O
elevador	O
para	O
portadores	O
de	O
necessidades	O
especiais	O
)	O
e	O
os	O
espaços	O
para	O
atendimento	O
ao	O
público	O
-	O
guarda	O
volumes	O
,	O
cafeteria	O
,	O
sanitários	O
públicos	O
e	O
bilheteria	O
-	O
além	O
de	O
áreas	O
para	O
serviços	O
internos.	O
--SENTENCE--	--SENTENCE--
A	O
partir	O
da	O
assinatura	O
de	O
contrato	O
entre	O
o	O
Museu	B-ORGANIZACAO
Histórico	I-ORGANIZACAO
Nacional	I-ORGANIZACAO
,	O
a	O
Associação	B-ORGANIZACAO
dos	I-ORGANIZACAO
Amigos	I-ORGANIZACAO
do	I-ORGANIZACAO
Museu	I-ORGANIZACAO
Histórico	I-ORGANIZACAO
Nacional	I-ORGANIZACAO
e	O
a	O
Caixa	B-ORGANIZACAO
Econômica	I-ORGANIZACAO
Federal	I-ORGANIZACAO
realizada	O
no	B-TEMPO
dia	I-TEMPO
26	I-TEMPO
de	I-TEMPO
novembro	I-TEMPO
de	I-TEMPO
2004	I-TEMPO
,	O
foram	O
liberados	O
recursos	O
no	O
valor	O
de	O
R	B-VALOR
$	I-VALOR
1.900.000,00	I-VALOR
para	O
o	O
início	O
da	O
segunda	O
fase	O
das	O
obras	O
ainda	O
em	B-TEMPO
dezembro	I-TEMPO
de	I-TEMPO
2005	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Nesse	O
etapa	O
foi	O
desmontada	O
a	O
laje	O
construída	O
em	B-TEMPO
1940	I-TEMPO
,	O
quando	O
parte	O
do	O
conjunto	O
arquitetônico	O
era	O
utilizada	O
pelo	O
Ministério	B-ORGANIZACAO
da	I-ORGANIZACAO
Agricultura	I-ORGANIZACAO
,	O
para	O
abrigar	O
um	O
canteiro	O
de	O
experiências	O
agrícolas	O
e	O
que	O
gerava	O
no	O
pavimento	O
térreo	O
uma	O
área	O
de	O
insalubridade	O
que	O
comprometia	O
a	O
integridade	O
física	O
do	O
acervo	O
sob	O
a	O
guarda	O
do	O
Museu	B-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Essa	O
obra	O
foi	O
fundamental	O
para	O
resgatar	O
a	O
arquitetura	O
original	O
de	B-TEMPO
1922	I-TEMPO
,	O
devolvendo	O
ao	O
público	O
um	O
belíssimo	O
pátio	O
interno	O
interligado	O
aos	O
Pátios	B-LOCAL
da	I-LOCAL
Minerva	I-LOCAL
e	O
dos	O
Canhões	B-LOCAL
e	O
um	O
espaço	O
nobre	O
para	O
exposições	O
,	O
além	O
de	O
permitir	O
que	O
parte	O
da	O
Reserva	B-OBRA
Técnica	I-OBRA
seja	O
vista	O
,	O
sem	O
prejudicar	O
a	O
segurança	O
do	O
acervo.	O
--SENTENCE--	--SENTENCE--
Com	O
uma	O
área	O
de	O
2.000	B-VALOR
metros	I-VALOR
,	O
o	O
novo	O
pátio	O
recebeu	O
o	O
nome	O
de	O
Gustavo	B-ABSTRACCAO
Barroso	I-ABSTRACCAO
,	O
numa	O
homenagem	O
ao	O
fundador	O
e	O
primeiro	O
diretor	O
do	O
Museu	B-ORGANIZACAO
Histórico	I-ORGANIZACAO
Nacional	I-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Com	O
o	O
patrocínio	O
da	O
HOLCIM	B-ORGANIZACAO
(	I-ORGANIZACAO
Brasil	I-ORGANIZACAO
)	I-ORGANIZACAO
S.	I-ORGANIZACAO
A	I-ORGANIZACAO
.	I-ORGANIZACAO
foram	O
recuperados	O
1.000	B-VALOR
metros	I-VALOR
quadrados	I-VALOR
de	O
galerias	O
voltadas	O
para	O
o	O
Pátio	B-LOCAL
Gustavo	I-LOCAL
Barroso	I-LOCAL
para	O
a	O
implantação	O
da	O
exposição	O
permanente	O
``	O
Do	B-COISA
Móvel	I-COISA
Ao	I-COISA
Automóvel	I-COISA
:	I-COISA
Transitando	I-COISA
pela	I-COISA
História	I-COISA
``	O
,	O
reunindo	O
a	O
preciosa	O
coleção	O
de	O
meios	O
de	O
transportes	O
terrestres	O
do	O
Museu	B-ORGANIZACAO
Histórico	I-ORGANIZACAO
Nacional	I-ORGANIZACAO
em	O
sua	O
totalidade	O
,	O
a	O
partir	O
de	O
restauração	O
viabilizada	O
graças	O
a	O
Vitae	B-ORGANIZACAO
-	I-ORGANIZACAO
Apoio	I-ORGANIZACAO
à	I-ORGANIZACAO
Cultura	I-ORGANIZACAO
,	I-ORGANIZACAO
Educação	I-ORGANIZACAO
e	I-ORGANIZACAO
Promoção	I-ORGANIZACAO
Social	I-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Com	O
recursos	O
do	O
Ministério	B-ORGANIZACAO
da	I-ORGANIZACAO
Cultura	I-ORGANIZACAO
foram	O
concluidas	O
as	O
obras	O
da	O
terceira	O
fase	O
do	O
«	O
Projeto	B-OBRA
de	I-OBRA
Restauração	I-OBRA
e	I-OBRA
Modernização	I-OBRA
do	I-OBRA
Museu	I-OBRA
Histórico	I-OBRA
Nacional	I-OBRA
2003	I-OBRA
-	I-OBRA
2006	I-OBRA
``	O
com	O
o	O
objetivo	O
de	O
ampliar	O
o	O
auditório	O
,	O
visando	O
dobrar	O
a	O
capacidade	O
de	O
atendimento	O
de	O
cem	O
para	O
duzentos	O
lugares	O
e	O
,	O
possibilitando	O
a	O
um	O
maior	O
número	O
de	O
interessados	O
o	O
acesso	O
aos	O
cursos	O
e	O
seminários	O
promovidos	O
pelo	O
Museu	B-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Ainda	O
com	O
recursos	O
do	O
Ministério	B-ORGANIZACAO
da	I-ORGANIZACAO
Cultura	I-ORGANIZACAO
,	O
o	O
Pátio	B-LOCAL
dos	I-LOCAL
Canhões	I-LOCAL
foi	O
reformado	O
,	O
contando	O
com	O
o	O
apoio	O
do	O
Arsenal	B-ORGANIZACAO
de	I-ORGANIZACAO
Guerra	I-ORGANIZACAO
do	O
Rio	B-LOCAL
e	O
do	O
Instituto	B-ORGANIZACAO
Benjamin	I-ORGANIZACAO
Constant	I-ORGANIZACAO
para	O
a	O
confecção	O
das	O
novas	O
legendas	O
das	O
peças	O
expostas	O
,	O
inclusive	O
em	O
braille.	O
--SENTENCE--	--SENTENCE--
Com	O
o	O
patrocínio	O
do	O
Banco	B-ORGANIZACAO
Nacional	I-ORGANIZACAO
de	I-ORGANIZACAO
Desenvolvimento	I-ORGANIZACAO
Econômico	I-ORGANIZACAO
e	I-ORGANIZACAO
Social	I-ORGANIZACAO
,	O
essa	O
etapa	O
incluiu	O
,	O
ainda	O
,	O
a	O
recuperação	O
de	O
três	O
amplas	O
galerias	O
de	O
exposição	O
permanente	O
situadas	O
no	O
segundo	O
andar	O
,	O
além	O
da	O
realização	O
de	O
obras	O
estruturais	O
no	O
terceiro	O
andar	O
,	O
onde	O
funciona	O
a	O
Administração	B-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
As	O
galerias	O
revitalizadas	O
com	O
os	O
recursos	O
do	O
BNDES	B-ORGANIZACAO
abrigam	O
o	O
multivídeo	O
panorâmico	O
``	O
A	B-OBRA
Trajetória	I-OBRA
de	I-OBRA
um	I-OBRA
museu	I-OBRA
``	O
,	O
que	O
apresenta	O
o	O
Museu	B-LOCAL
Histórico	I-LOCAL
Nacional	I-LOCAL
ao	O
visitante	O
,	O
e	O
a	O
exposição	O
``	O
Oreretama	B-ACONTECIMENTO
``	O
,	O
que	O
abre	O
pela	O
primeira	O
vez	O
no	O
Museu	B-LOCAL
Histórico	I-LOCAL
Nacional	I-LOCAL
um	O
espaço	O
permanente	O
dedicado	O
ao	O
índio	O
brasileiro.	O
``	O
--SENTENCE--	--SENTENCE--
Oreretama	B-ACONTECIMENTO
»	O
apresenta	O
também	O
uma	O
ambientação	O
representando	O
uma	O
gruta	O
do	O
sítio	O
arqueológico	O
da	O
Serra	B-LOCAL
da	I-LOCAL
Capivara	I-LOCAL
e	O
os	O
sambaquis	O
do	O
litoral	O
,	O
incluindo	O
objetos	O
retirados	O
de	O
sítios	O
do	O
Estado	B-LOCAL
do	I-LOCAL
Rio	I-LOCAL
de	I-LOCAL
Janeiro	I-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Com	O
o	O
``	O
Projeto	B-OBRA
de	I-OBRA
Restauração	I-OBRA
e	I-OBRA
Modernização	I-OBRA
do	I-OBRA
Museu	I-OBRA
Histórico	I-OBRA
Nacional	I-OBRA
2003	I-OBRA
-	I-OBRA
2006	I-OBRA
``	O
,	O
o	O
Museu	B-ORGANIZACAO
Histórico	I-ORGANIZACAO
Nacional	I-ORGANIZACAO
segue	O
a	O
tendência	O
mundial	O
dos	O
grandes	O
museus	O
nacionais	O
de	O
se	O
adequarem	O
às	O
necessidades	O
impostas	O
pelo	O
aumento	O
do	O
fluxo	O
de	O
visitantes	O
e	O
à	O
valorização	O
das	O
instituições	O
culturais	O
nesse	B-TEMPO
novo	I-TEMPO
milênio	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
A	O
solenidade	O
do	O
término	O
das	O
obras	O
do	O
``	O
Projeto	B-OBRA
de	I-OBRA
Restauração	I-OBRA
e	I-OBRA
Modernização	I-OBRA
do	I-OBRA
Museu	I-OBRA
Histórico	I-OBRA
Nacional	I-OBRA
2003	I-OBRA
-	I-OBRA
2006	I-OBRA
``	O
foi	O
realizada	O
no	B-TEMPO
dia	I-TEMPO
19	I-TEMPO
de	I-TEMPO
maio	I-TEMPO
de	I-TEMPO
2006	I-TEMPO
,	O
no	O
âmbito	O
das	O
comemorações	O
do	B-TEMPO
Dia	I-TEMPO
Internacional	I-TEMPO
de	O
Museus	O
,	O
com	O
a	O
presença	O
do	O
Ministro	B-PESSOA
de	I-PESSOA
Estado	I-PESSOA
da	I-PESSOA
Cultura	I-PESSOA
,	O
Gilberto	B-PESSOA
Passos	I-PESSOA
Gil	I-PESSOA
Moreira	I-PESSOA
.	O
--SENTENCE--	--SENTENCE--
ARQUIVO	O
HISTÓRICO	O
--SENTENCE--	--SENTENCE--
O	O
Museu	B-ORGANIZACAO
Histórico	I-ORGANIZACAO
Nacional	I-ORGANIZACAO
oferece	O
ao	O
público	O
Arquivo	B-LOCAL
Histórico	I-LOCAL
,	O
com	O
50.000	B-VALOR
documentos	O
iconográficos	O
e	O
manuscritos	O
sobre	O
a	O
história	O
do	O
Brasil	B-ABSTRACCAO
,	O
e	O
Biblioteca	B-LOCAL
com	O
57.000	B-VALOR
obras	O
versando	O
sobre	O
história	O
,	O
história	O
da	O
arte	O
,	O
museologia	O
,	O
heraldica	O
,	O
numismática	O
,	O
genealogia	O
e	O
moda.	O
--SENTENCE--	--SENTENCE--
Oferece	O
,	O
ainda	O
,	O
o	O
Centro	B-ORGANIZACAO
de	I-ORGANIZACAO
Referência	I-ORGANIZACAO
Luso-Brasileiro	I-ORGANIZACAO
,	O
ligado	O
ao	O
Arquivo	B-ORGANIZACAO
Histórico	I-ORGANIZACAO
e	O
criado	O
em	B-TEMPO
1998	I-TEMPO
,	O
no	O
âmbito	O
das	O
comemorações	O
dos	O
500	B-VALOR
anos	I-VALOR
da	O
chegada	O
dos	O
portugueses	O
ao	O
Brasil	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
O	O
Arquivo	B-COISA
pode	O
ser	O
consultado	O
de	B-TEMPO
segunda	I-TEMPO
a	I-TEMPO
sexta-feira	I-TEMPO
,	O
das	B-TEMPO
10h	I-TEMPO
às	I-TEMPO
16h30m	I-TEMPO
,	O
mediante	O
agendamento	O
prévio	O
através	O
do	O
telefone	O
(	O
0xx21	O
)	O
2550-9268.	O
--SENTENCE--	--SENTENCE--
O	O
Museu	B-ORGANIZACAO
mantém	O
,	O
ainda	O
,	O
Arquivo	B-ORGANIZACAO
Institucional	I-ORGANIZACAO
sobre	O
a	O
trajetória	O
do	O
próprio	O
Museu	B-LOCAL
Histórico	I-LOCAL
Nacional	I-LOCAL
,	O
com	O
documentos	O
,	O
fotografias	O
,	O
impressos	O
,	O
recortes	O
de	O
jornal	O
,	O
etc.	O
--SENTENCE--	--SENTENCE--
As	O
fotos	O
utilizadas	O
para	O
ilustrar	O
o	O
item	O
``	O
ARQUITETURA	B-OUTRO
E	I-OUTRO
HISTÓRIA	I-OUTRO
``	O
integram	O
este	O
acervo.	O
--SENTENCE--	--SENTENCE--
O	O
Arquivo	B-LOCAL
Institucional	I-LOCAL
é	O
aberto	O
a	O
consultas	O
,	O
mediante	O
agendamento	O
prévio	O
através	O
do	O
telefone	O
21-25509265.	O
--SENTENCE--	--SENTENCE--
Retrato	O
do	O
Imperador	B-PESSOA
D.	I-PESSOA
Pedro	I-PESSOA
II	I-PESSOA
--SENTENCE--	--SENTENCE--
Fotografia	O
Francisco	B-PESSOA
Pesce	I-PESSOA
,	O
1888	B-TEMPO
O	O
Arquivo	B-LOCAL
Histórico	I-LOCAL
reúne	O
importantes	O
documentos	O
manuscritos	O
e	O
iconográficos	O
referentes	O
à	O
nossa	O
história	O
e	O
divididos	O
em	O
coleções	O
,	O
como	O
a	O
``	O
Coleção	B-COISA
Família	I-COISA
Imperial	I-COISA
``	O
,	O
compreendendo	O
1.445	B-VALOR
documentos	O
de	O
diversas	O
procedências	O
,	O
relacionados	O
aos	O
Imperadores	B-PESSOA
D.	I-PESSOA
Pedro	I-PESSOA
I	I-PESSOA
e	O
D.	B-PESSOA
Pedro	I-PESSOA
II	I-PESSOA
e	O
respectivos	O
familiares.	O
--SENTENCE--	--SENTENCE--
São	O
gravuras	O
e	O
álbuns	O
de	O
fotografias	O
com	O
retratos	O
da	O
realeza	O
e	O
nobreza	O
da	O
época	O
,	O
vistas	O
de	O
cidades	O
brasileiras	O
e	O
estrangeiras	O
e	O
documentos	O
pessoais	O
,	O
como	O
os	O
exercícios	O
de	O
caligrafia	O
de	O
D.	B-PESSOA
Pedro	I-PESSOA
II	I-PESSOA
;	O
de	O
correspondência	O
entre	O
membros	O
da	O
família	O
imperial	O
e	O
outros	O
,	O
além	O
de	O
homenagens	O
como	O
poesias	O
,	O
sonetos	O
,	O
hinos	O
ou	O
músicas	O
dedicados	O
a	O
membros	O
da	O
família.	O
--SENTENCE--	--SENTENCE--
Ântonio	B-PESSOA
Carlos	I-PESSOA
Gomes	I-PESSOA
--SENTENCE--	--SENTENCE--
Il	O
Guarany	B-OBRA
--SENTENCE--	--SENTENCE--
Folha	O
de	O
rosto	O
da	O
Partitura	B-OBRA
--SENTENCE--	--SENTENCE--
O	O
Arquivo	B-ORGANIZACAO
Histórico	I-ORGANIZACAO
preserva	O
,	O
ainda	O
,	O
importante	O
coleção	O
referente	O
ao	O
compositor	O
brasileiro	O
Ântonio	B-PESSOA
Carlos	I-PESSOA
Gomes	I-PESSOA
,	O
que	O
inclui	O
o	O
primeiro	O
volume	O
da	O
partitura	O
original	O
de	O
um	O
de	O
seus	O
primeiros	O
trabalhos	O
,	O
a	O
ópera	O
``	O
Joana	B-OBRA
de	I-OBRA
Flandres	I-OBRA
``	O
.	O
--SENTENCE--	--SENTENCE--
Formada	O
a	O
partir	O
de	O
diversas	O
doações	O
,	O
a	O
coleção	O
reúne	O
216	B-VALOR
documentos	O
,	O
entre	O
desenhos	O
de	O
cenários	O
,	O
cartas	O
,	O
fotografias	O
,	O
partituras	O
originais	O
e	O
libretos	O
de	O
algumas	O
obras	O
como	O
``	O
Condor	B-OBRA
``	O
,	O
``	O
Morena	B-OBRA
``	O
e	O
``	O
Colombo	B-OBRA
``	O
,	O
preciosos	O
para	O
uma	O
melhor	O
compreensão	O
do	O
trabalho	O
de	O
Carlos	B-PESSOA
Gomes	I-PESSOA
,	O
cuja	O
obra	O
de	O
maior	O
sucesso	O
,	O
``	O
O	B-OBRA
Guarani	I-OBRA
``	O
,	O
estreou	O
no	O
Teatro	B-LOCAL
Scala	I-LOCAL
de	O
Milão	B-LOCAL
em	B-TEMPO
1870	I-TEMPO
,	O
sendo	O
encenada	O
em	O
diversos	O
países.	O
--SENTENCE--	--SENTENCE--
A	O
Coleção	B-COISA
Eusébio	I-COISA
de	I-COISA
Queirós	I-COISA
engloba	O
350	B-VALOR
documentos	O
,	O
sobretudo	O
correspondências	O
trocadas	O
entre	O
políticos	O
e	O
seus	O
familiares	O
,	O
versando	O
,	O
principalmente	O
,	O
sobre	O
a	O
repressão	O
ao	O
tráfico	O
negreiro	O
e	O
temas	O
políticos	O
e	O
judiciais.	O
--SENTENCE--	--SENTENCE--
Magistrado	O
e	O
político	O
brasileiro	O
,	O
nascido	O
em	O
Angola	B-LOCAL
em	B-TEMPO
1812	I-TEMPO
,	O
Eusébio	B-PESSOA
de	I-PESSOA
Queirós	I-PESSOA
Coutinho	I-PESSOA
Matoso	I-PESSOA
da	I-PESSOA
Câmara	I-PESSOA
exerceu	O
o	O
cargo	O
de	O
Ministro	B-PESSOA
da	I-PESSOA
Justiça	I-PESSOA
de	B-TEMPO
1848	I-TEMPO
a	I-TEMPO
1852	I-TEMPO
,	O
destacando-se	O
como	O
autor	O
de	O
duas	O
importantes	O
leis	O
do	O
Império	B-ORGANIZACAO
:	O
a	O
lei	O
556	O
,	O
que	O
criava	O
o	O
Código	B-OBRA
Comercial	I-OBRA
,	O
e	O
o	O
decreto	O
708	O
,	O
que	O
estabelecia	O
medidas	O
para	O
a	O
repressão	O
ao	O
tráfico	O
de	O
africanos.	O
--SENTENCE--	--SENTENCE--
Missão	B-ABSTRACCAO
Salesiana	I-ABSTRACCAO
em	O
Mato	B-LOCAL
Grosso	I-LOCAL
,	O
1908	B-TEMPO
--SENTENCE--	--SENTENCE--
Meninas	O
bororos	O
freqüentam	O
a	O
escola	O
--SENTENCE--	--SENTENCE--
Documentação	O
pessoal	O
,	O
álbuns	O
de	O
fotografias	O
e	O
documentos	O
cartográficos	O
compõem	O
a	O
``	O
Coleção	B-COISA
Miguel	I-COISA
Calmon	I-COISA
Du	I-COISA
Pin	I-COISA
e	I-COISA
Almeida	I-COISA
``	O
,	O
engenheiro	O
e	O
político	O
brasileiro	O
,	O
que	O
ocupou	O
o	O
cargo	O
de	O
Ministro	B-PESSOA
de	I-PESSOA
Viação	I-PESSOA
e	I-PESSOA
Obras	I-PESSOA
Públicas	I-PESSOA
no	O
Governo	B-ORGANIZACAO
Afonso	I-ORGANIZACAO
Pena	I-ORGANIZACAO
,	O
entre	B-TEMPO
1906	I-TEMPO
e	I-TEMPO
1909	I-TEMPO
e	O
de	O
Ministro	B-PESSOA
da	I-PESSOA
Agricultura	I-PESSOA
no	O
mandato	O
de	O
Artur	B-PESSOA
Bernardes	I-PESSOA
,	O
de	B-TEMPO
1922	I-TEMPO
a	I-TEMPO
1926	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
As	O
fotografias	O
documentam	O
as	O
principais	O
obras	O
que	O
significaram	O
a	O
incorporação	O
dos	O
ideais	O
de	O
progresso	O
e	O
modernização	O
pelo	O
Brasil	B-ORGANIZACAO
no	B-TEMPO
começo	I-TEMPO
do	I-TEMPO
século	I-TEMPO
XX	I-TEMPO
,	O
assim	O
como	O
as	O
diversas	O
áreas	O
indígenas	O
encontradas	O
ao	O
longo	O
deste	O
trabalho.	O
--SENTENCE--	--SENTENCE--
Aquarelas	O
de	O
Sophia	B-PESSOA
Jobim	I-PESSOA
para	O
Ilustrar	O
suas	O
aulas	O
de	O
indumentária	O
--SENTENCE--	--SENTENCE--
A	O
moda	O
também	O
faz	O
parte	O
do	O
Arquivo	B-ORGANIZACAO
Histórico	I-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
Quem	O
pesquisa	O
a	O
indumentária	O
civil	O
e	O
militar	O
não	O
pode	O
deixar	O
de	O
consultar	O
as	O
coleções	O
``	O
Sophia	B-COISA
Jobim	I-COISA
Magno	I-COISA
de	I-COISA
Carvalho	I-COISA
``	O
e	O
``	O
Uniformes	B-COISA
Militares	I-COISA
``	O
.	O
--SENTENCE--	--SENTENCE--
Museóloga	O
e	O
desenhista	O
,	O
Sophia	B-PESSOA
Jobim	I-PESSOA
lecionava	O
na	O
Escola	B-ORGANIZACAO
Nacional	I-ORGANIZACAO
de	I-ORGANIZACAO
Belas	I-ORGANIZACAO
Artes	I-ORGANIZACAO
a	O
disciplina	O
de	O
Indumentária	B-ABSTRACCAO
Histórica	I-ABSTRACCAO
.	O
--SENTENCE--	--SENTENCE--
Através	O
de	O
suas	O
constantes	O
viagens	O
pelo	O
mundo	O
,	O
colecionou	O
um	O
vasto	O
acervo	O
de	O
trajes	O
típicos	O
,	O
fundando	O
,	O
em	B-TEMPO
1960	I-TEMPO
,	O
o	O
primeiro	O
Museu	B-LOCAL
de	I-LOCAL
Indumentária	I-LOCAL
Histórica	I-LOCAL
e	I-LOCAL
Antigüidades	I-LOCAL
da	O
América	B-LOCAL
Latina	I-LOCAL
em	O
sua	O
residência	O
no	O
bairro	O
carioca	O
de	O
Santa	B-LOCAL
Teresa	I-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Toda	O
a	O
coleção	O
Sophia	B-COISA
Jobim	I-COISA
é	O
doada	O
ao	O
Museu	B-ORGANIZACAO
após	O
a	O
sua	O
morte.	O
--SENTENCE--	--SENTENCE--
Os	O
trajes	O
típicos	O
são	O
preservados	O
na	O
Reserva	B-LOCAL
Técnica	I-LOCAL
,	O
os	O
livros	O
na	O
Biblioteca	B-LOCAL
e	O
os	O
1.124	B-VALOR
documentos	O
textuais	O
e	O
iconográficos	O
,	O
inclusive	O
livros	O
de	O
receitas	O
de	O
pratos	O
regionais	O
e	O
álbuns	O
de	O
fotografia	O
de	O
eventos	O
relacionados	O
à	O
trajetória	O
da	O
titular	O
da	O
coleção	O
,	O
estão	O
à	O
disposição	O
do	O
pesquisador	O
no	O
Arquivo	B-LOCAL
Histórico	I-LOCAL
.	O
--SENTENCE--	--SENTENCE--
Já	O
a	O
coleção	O
de	O
uniformes	O
militares	O
é	O
composta	O
por	O
836	B-VALOR
documentos	O
iconográficos	O
,	O
dos	O
quais	O
destacam-se	O
228	B-VALOR
aquarelas	O
de	O
autoria	O
de	O
José	B-PESSOA
Wasth	I-PESSOA
Rodrigues	I-PESSOA
;	O
álbuns	O
de	O
aquarelas	O
,	O
do	B-TEMPO
século	I-TEMPO
XVIII	I-TEMPO
,	O
de	O
uniformes	O
militares	O
do	O
período	O
colonial	O
e	O
de	O
desenhos	O
copiados	O
de	O
modelos	O
de	O
uniformes	O
existentes	O
no	O
Arquivo	B-ORGANIZACAO
Histórico	I-ORGANIZACAO
e	I-ORGANIZACAO
Colonial	I-ORGANIZACAO
de	O
Lisboa	B-LOCAL
.	O
--SENTENCE--	--SENTENCE--
O	O
valor	O
documental	O
destas	O
obras	O
reside	O
na	O
constituição	O
dos	O
traços	O
da	O
indumentária	O
militar	O
brasileira	O
,	O
do	O
período	O
colonial	O
ao	O
republicano	O
,	O
tornando-se	O
fonte	O
de	O
consulta	O
obrigatória	O
com	O
relação	O
a	O
este	O
tema.	O
--SENTENCE--	--SENTENCE--
Juan	B-PESSOA
Gutierrez	I-PESSOA
--SENTENCE--	--SENTENCE--
Documentou	O
a	O
Revolta	B-ACONTECIMENTO
da	I-ACONTECIMENTO
Armada	I-ACONTECIMENTO
(	O
1893/94	B-TEMPO
)	O
--SENTENCE--	--SENTENCE--
Cerca	B-VALOR
de	I-VALOR
10.200	I-VALOR
fotografias	O
,	O
entre	O
as	O
quais	O
os	O
primeiros	O
processos	O
