--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
Quantas	O
pessoas	O
morreram	O
no	O
afundamento	O
do	O
USS	B-COISA
Maine	I-COISA
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
atletas	O
participaram	O
nos	O
Jogos	B-ACONTECIMENTO
Olímpicos	I-ACONTECIMENTO
de	O
Barcelona	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
habitantes	O
tem	O
a	O
Lituânia	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
lugares	O
o	O
parlamento	O
da	O
Islândia	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
anos	O
durarão	O
as	O
reservas	O
mundiais	O
de	O
petróleo	O
?	O
--SENTENCE--	--SENTENCE--
Quantas	O
vezes	O
é	O
que	O
Alain	B-PESSOA
Prost	I-PESSOA
foi	O
campeão	O
do	O
Mundo	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
cavalos	O
tem	O
as	O
turbinas	O
do	O
USS	B-COISA
Nimitz	I-COISA
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
golos	O
se	O
marcaram	O
ao	O
todo	O
no	O
Mundial	B-ACONTECIMENTO
de	O
1982	B-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quantas	O
caves	O
tem	O
a	O
Torre	B-COISA
Picasso	I-COISA
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
prémios	O
Goya	B-OUTRO
ganhou	O
``	O
Torrente	B-OBRA
:	I-OBRA
El	I-OBRA
brazo	I-OBRA
tonto	I-OBRA
de	I-OBRA
la	I-OBRA
ley	I-OBRA
``	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
idade	O
tem	O
o	O
Sol	B-COISA
?	O
--SENTENCE--	--SENTENCE--
Qual	O
a	O
duração	O
do	O
filme	O
«	O
A	B-OBRA
Nona	I-OBRA
Porta	I-OBRA
»	O
?	O
--SENTENCE--	--SENTENCE--
Com	O
que	O
idade	O
morreu	O
Alfred	B-PESSOA
Hitchcock	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Qual	O
a	O
envergadura	O
do	O
Airbus	B-COISA
380	I-COISA
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
passageiros	O
transportou	O
no	B-TEMPO
dia	I-TEMPO
4	I-TEMPO
de	I-TEMPO
Setembro	I-TEMPO
de	I-TEMPO
2006	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quanto	O
custa	O
cada	O
unidade	O
?	O
--SENTENCE--	--SENTENCE--
Qual	O
a	O
capacidade	O
de	O
carga	O
do	O
Antonov	B-COISA
An-124	I-COISA
?	O
--SENTENCE--	--SENTENCE--
Quais	O
são	O
os	O
membros	O
fundadores	O
da	O
Star	B-ORGANIZACAO
Alliance	I-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
país	O
se	O
fala	O
náhuatl	O
?	O
--SENTENCE--	--SENTENCE--
Quantas	O
curvas	O
tem	O
o	O
Circuito	B-LOCAL
do	O
Mónaco	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quem	O
foi	O
a	O
primeira	O
mulher	O
a	O
viajar	O
no	O
espaço	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
realizou	O
«	O
O	B-OBRA
Dia	I-OBRA
da	I-OBRA
Besta	I-OBRA
»	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
inaugurou	O
o	O
Templo	B-OBRA
de	I-OBRA
Debod	I-OBRA
em	O
Madrid	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
é	O
que	O
Torquemada	B-PESSOA
foi	O
nomeado	O
Inquisidor	B-PESSOA
Geral	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
foi	O
publicada	O
a	O
Gramática	B-OBRA
de	O
Nebrija	B-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Onde	O
é	O
que	O
Rachel	B-PESSOA
Weisz	I-PESSOA
estudou	O
literatura	O
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
cidade	O
fica	O
a	O
Sagrada	B-OBRA
Família	I-OBRA
de	O
Gaudí	B-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Qual	O
a	O
altura	O
do	O
Vesúvio	B-COISA
?	O
--SENTENCE--	--SENTENCE--
A	O
quantos	O
quilómetros	O
de	O
Huesca	B-LOCAL
fica	O
o	O
Castelo	B-LOCAL
de	O
Loarre	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Qual	O
a	O
massa	O
molécular	O
do	O
metanol	O
?	O
--SENTENCE--	--SENTENCE--
Qual	O
a	O
altura	O
da	O
Pirámede	B-OBRA
do	I-OBRA
Sol	I-OBRA
de	O
Teotihuacan	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
saltos	O
formam	O
as	O
Cataratas	B-LOCAL
do	I-LOCAL
Iguaçú	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
degraus	O
tem	O
a	O
Torre	B-LOCAL
de	O
Pisa	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quais	O
são	O
os	O
ingredientes	O
da	O
sangria	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
responsável	O
pela	O
segurança	O
da	O
Cidade	B-LOCAL
do	I-LOCAL
Vaticano	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Quem	O
atribui	O
a	O
Medalha	B-OUTRO
Fields	I-OUTRO
?	O
--SENTENCE--	--SENTENCE--
Para	O
quem	O
trabalha	O
Jack	B-PESSOA
Bauer	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
que	O
foi	O
usado	O
como	O
desfolhante	O
na	O
Guerra	B-ACONTECIMENTO
do	I-ACONTECIMENTO
Vietname	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
Qual	O
foi	O
o	O
nome	O
de	O
código	O
do	O
Desembarque	B-ACONTECIMENTO
da	I-ACONTECIMENTO
Normândia	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
De	O
que	O
fungo	O
se	O
obtêm	O
a	O
penicilina	O
?	O
--SENTENCE--	--SENTENCE--
De	O
que	O
molusco	O
é	O
que	O
os	O
fenícios	O
extraíam	O
a	O
tinta	O
púrpura	O
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
que	O
Manuel	B-PESSOA
Campello	I-PESSOA
Esclápez	I-PESSOA
descobriu	O
?	O
--SENTENCE--	--SENTENCE--
De	O
que	O
é	O
que	O
Jasão	B-PESSOA
e	O
os	O
Argonautas	B-PESSOA
andavam	O
à	O
procura	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
era	O
presidente	B-PESSOA
dos	I-PESSOA
Estados	I-PESSOA
Unidos	I-PESSOA
durante	O
o	O
ataque	O
a	O
Pearl	B-LOCAL
Harbour	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
que	O
a	O
Norsk	B-ORGANIZACAO
Hydro	I-ORGANIZACAO
produzia	O
durante	O
a	O
Segunda	B-ACONTECIMENTO
Guerra	I-ACONTECIMENTO
Mundial	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
Qual	O
o	O
tíulo	O
da	O
obra	O
que	O
ganhou	O
o	O
Prémio	B-OUTRO
Nadal	I-OUTRO
em	B-TEMPO
1994	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
reservistas	O
tinha	O
a	O
Haganah	B-ORGANIZACAO
em	B-TEMPO
1936	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
idade	O
tinha	O
Miguel	B-PESSOA
Induraín	I-PESSOA
durante	O
a	O
Volta	B-ACONTECIMENTO
a	I-ACONTECIMENTO
Espanha	I-ACONTECIMENTO
de	B-TEMPO
1985	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
é	O
que	O
ele	O
ganhou	O
a	O
Volta	B-ACONTECIMENTO
à	I-ACONTECIMENTO
Espanha	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
Quantas	O
etapas	O
da	O
Volta	B-ACONTECIMENTO
à	I-ACONTECIMENTO
França	I-ACONTECIMENTO
do	I-ACONTECIMENTO
Futuro	I-ACONTECIMENTO
de	B-TEMPO
1986	I-TEMPO
é	O
que	O
ele	O
ganhou	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
prémio	O
é	O
que	O
ele	O
recebeu	O
em	B-TEMPO
1992	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
actores	O
são	O
os	O
protagonistas	O
de	O
«	O
O	B-OBRA
Bom	I-OBRA
,	I-OBRA
o	I-OBRA
Mau	I-OBRA
e	I-OBRA
o	I-OBRA
Vilão	I-OBRA
``	O
?	O
--SENTENCE--	--SENTENCE--
Quantas	O
pessoas	O
morreram	O
na	O
Europa	B-LOCAL
durante	O
a	O
epidemia	O
de	O
peste	O
do	B-TEMPO
século	I-TEMPO
XIV	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
país	O
teve	O
origem	O
a	O
epidemia	O
de	O
gripe	O
de	B-TEMPO
1918	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
chamavam	O
os	O
Reis	B-PESSOA
Católicos	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
chamava	O
o	O
presidente	B-PESSOA
do	I-PESSOA
Burundi	I-PESSOA
que	O
morreu	O
em	B-TEMPO
1994	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
dia	O
foi	O
promulgada	O
a	O
constituição	O
espanhola	O
de	B-TEMPO
1812	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quem	O
foi	O
o	O
capitão	O
do	O
Real	B-PESSOA
Sociedad	I-PESSOA
entre	B-TEMPO
1974	I-TEMPO
e	I-TEMPO
1989	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
cidade	O
se	O
disputou	O
a	O
final	O
da	O
Taça	B-ACONTECIMENTO
da	I-ACONTECIMENTO
Europa	I-ACONTECIMENTO
de	I-ACONTECIMENTO
Basquete	I-ACONTECIMENTO
de	B-TEMPO
1996	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
grupo	O
terrorista	O
cometeu	O
um	O
atentado	O
durante	O
os	O
Jogos	B-ACONTECIMENTO
Olímpicos	I-ACONTECIMENTO
de	O
Munique	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Que	O
partido	O
político	O
governou	O
a	O
Espanha	B-LOCAL
de	B-TEMPO
28	I-TEMPO
de	I-TEMPO
Outubro	I-TEMPO
de	I-TEMPO
1982	I-TEMPO
a	I-TEMPO
3	I-TEMPO
de	I-TEMPO
Março	I-TEMPO
de	I-TEMPO
1996	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
farda	O
tinha	O
vestida	O
o	O
Rei	B-PESSOA
quando	O
apareceu	O
na	O
televisão	O
após	O
o	O
golpe	O
de	O
estado	O
de	O
Tejero	B-PESSOA
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
que	O
Leonardo	B-PESSOA
da	I-PESSOA
Vinci	I-PESSOA
desenhou	O
em	B-TEMPO
1492	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
O	O
que	O
é	O
que	O
Antonio	B-PESSOA
Rebollo	I-PESSOA
usou	O
para	O
acender	O
a	O
Chama	B-COISA
Olímpica	I-COISA
nos	O
Jogos	B-ACONTECIMENTO
Olímpicos	I-ACONTECIMENTO
de	O
Barcelona	B-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Que	O
programa	O
de	O
televisão	O
apresentou	O
Takeshi	B-PESSOA
Kitano	I-PESSOA
de	B-TEMPO
1986	I-TEMPO
a	I-TEMPO
1989	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
presente	O
é	O
que	O
Nova	B-LOCAL
Iorque	I-LOCAL
recebeu	O
para	O
comemorar	O
o	O
centenário	O
da	O
indepêndencia	O
dos	O
Estados	B-LOCAL
Unidos	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Qual	O
foi	O
a	O
distribuidora	O
do	O
filme	O
«	O
O	B-OBRA
Planeta	I-OBRA
dos	I-OBRA
Macacos	I-OBRA
»	O
que	O
estreou	O
em	B-TEMPO
1968	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
velocidade	O
atingiu	O
Louis	B-PESSOA
Blériot	I-PESSOA
a	B-TEMPO
25	I-TEMPO
de	I-TEMPO
Julho	I-TEMPO
de	I-TEMPO
1909	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
quilos	O
de	O
anchova	O
apanhou	O
a	O
frota	O
do	O
Cantábrico	B-LOCAL
em	B-TEMPO
1994	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quais	O
são	O
as	O
ilhas	O
cuja	O
posse	O
a	O
Argentina	B-ORGANIZACAO
disputou	O
ao	O
Reino	B-ORGANIZACAO
Unido	I-ORGANIZACAO
de	B-TEMPO
2	I-TEMPO
de	I-TEMPO
Abril	I-TEMPO
a	I-TEMPO
14	I-TEMPO
de	I-TEMPO
Junho	I-TEMPO
de	I-TEMPO
1982	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Onde	O
se	O
disputaram	O
os	O
Jogos	B-ACONTECIMENTO
Mediterrânicos	I-ACONTECIMENTO
de	B-TEMPO
1997	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
navio	O
é	O
que	O
James	B-PESSOA
Cook	I-PESSOA
comandou	O
de	B-TEMPO
1768	I-TEMPO
a	I-TEMPO
1769	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
o	O
actor	O
principal	O
do	O
filme	O
«	O
Tarzan	B-OBRA
,	I-OBRA
o	I-OBRA
Homem-Macaco	I-OBRA
»	O
?	O
--SENTENCE--	--SENTENCE--
Quanto	O
recordes	O
mundiais	O
é	O
que	O
ele	O
bateu	O
?	O
--SENTENCE--	--SENTENCE--
Quem	O
ganhou	O
o	O
Óscar	B-OUTRO
Honorário	I-OUTRO
em	B-TEMPO
2007	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quem	O
roubou	O
as	O
jóias	O
de	O
Bianca	B-PESSOA
Castafiore	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
país	O
fica	O
o	O
Lago	B-LOCAL
dos	I-LOCAL
Cisnes	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
morreu	O
o	O
Capitão	B-PESSOA
América	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Qual	O
é	O
a	O
capital	O
da	O
Terra	B-LOCAL
do	I-LOCAL
Nunca	I-LOCAL
?	O
--SENTENCE--	--SENTENCE--
Como	O
se	O
chama	O
a	O
mulher	O
de	O
Bill	B-PESSOA
Gates	I-PESSOA
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
universidade	O
é	O
que	O
ele	O
estudava	O
quando	O
criou	O
a	O
Microsoft	B-ORGANIZACAO
?	O
--SENTENCE--	--SENTENCE--
Qual	O
o	O
orçamento	O
dessa	O
universidade	O
para	B-TEMPO
2005	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
foi	O
fundada	O
?	O
--SENTENCE--	--SENTENCE--
Que	O
avião	O
supersónico	O
teve	O
os	O
seus	O
últimos	O
voos	O
comerciais	O
em	B-TEMPO
Maio	I-TEMPO
de	I-TEMPO
2003	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
passageiros	O
conseguia	O
transportar	O
esse	O
modelo	O
de	O
avião	O
?	O
--SENTENCE--	--SENTENCE--
Qual	O
a	O
capacidade	O
do	O
Estádio	B-LOCAL
Santiago	I-LOCAL
Bernabéu	I-LOCAL
nos	B-TEMPO
anos	I-TEMPO
80	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quem	O
é	O
o	O
dono	O
do	O
estádio	O
?	O
--SENTENCE--	--SENTENCE--
Quanto	O
dinheiro	O
foi	O
gasto	O
na	O
sua	O
ampliação	O
entre	B-TEMPO
2001	I-TEMPO
e	I-TEMPO
2006	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quantas	O
bombas	O
foram	O
lançadas	O
sobre	O
Dresda	B-LOCAL
a	B-TEMPO
14	I-TEMPO
de	I-TEMPO
Fevereiro	I-TEMPO
de	I-TEMPO
1945	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Quanto	O
pesavam	O
as	O
bombas	O
largadas	O
sobre	O
esta	O
cidade	O
a	B-TEMPO
7	I-TEMPO
de	I-TEMPO
Outubro	I-TEMPO
de	I-TEMPO
1944	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Que	O
organismo	O
dirigiu	O
Alan	B-PESSOA
Turing	I-PESSOA
durante	O
a	O
Segunda	B-ACONTECIMENTO
Guerra	I-ACONTECIMENTO
Mundial	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
Quem	O
era	O
o	O
czar	O
da	O
Rússia	O
durante	O
a	O
Segunda	B-ACONTECIMENTO
Grande	I-ACONTECIMENTO
Guerra	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
Quantos	O
pontos	O
marcou	O
a	O
Jugoslávia	B-PESSOA
na	O
final	O
do	O
Mundial	B-ACONTECIMENTO
de	I-ACONTECIMENTO
Basquetebol	I-ACONTECIMENTO
de	B-TEMPO
1990	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Contra	O
que	O
país	O
é	O
que	O
a	O
Espanha	B-PESSOA
jogou	O
a	O
final	O
de	O
basquete	O
das	O
Olímpiadas	B-ACONTECIMENTO
de	B-TEMPO
1984	I-TEMPO
?	O
--SENTENCE--	--SENTENCE--
Em	O
que	O
ano	O
é	O
que	O
Espanha	B-PESSOA
ganhou	O
o	O
Mundial	B-ACONTECIMENTO
de	I-ACONTECIMENTO
Futebol	I-ACONTECIMENTO
?	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
Telemoveis.com	O
TV	O
--SENTENCE--	--SENTENCE--
Escolher	O
outra	O
notícia	O
--SENTENCE--	--SENTENCE--
Telemóveis	O
vão	O
ter	O
domínio	O
na	O
Net	B-LOCAL
--SENTENCE--	--SENTENCE--
2005-07-13	B-TEMPO
--SENTENCE--	--SENTENCE--
A	O
decisão	O
vem	O
na	O
sequência	O
de	O
vários	O
pedidos	O
de	O
um	O
grupo	O
de	O
operadores	O
móveis	O
e	O
fabricantes	O
de	O
telemóveis	O
,	O
que	O
criaram	O
uma	O
joint-venture»	O
para	O
estimular	O
o	O
aparecimento	O
de	O
sites	O
destinados	O
exclusivamente	O
a	O
estes	O
equipamentos.	O
--SENTENCE--	--SENTENCE--
E	O
o	O
ICANN	B-ORGANIZACAO
assincou	O
já	O
o	O
acordo	O
nesse	O
sentido	O
com	O
a	O
mTLD	B-ORGANIZACAO
Top	I-ORGANIZACAO
Level	I-ORGANIZACAO
Domain	I-ORGANIZACAO
,	O
que	O
congrega	O
a	O
GSM	B-ORGANIZACAO
Association	I-ORGANIZACAO
,	O
a	O
Microsoft	B-ORGANIZACAO
,	O
fabricantes	O
como	O
a	O
Nokia	B-ORGANIZACAO
,	O
a	O
Samsung	B-ORGANIZACAO
e	O
a	O
Ericsson	B-ORGANIZACAO
e	O
operadores	O
como	O
a	O
Vodafone	B-ORGANIZACAO
,	O
a	O
Telefónica	B-ORGANIZACAO
Móviles	I-ORGANIZACAO
,	O
a	O
Hutchison	B-ORGANIZACAO
3	I-ORGANIZACAO
e	O
a	O
T-Mobile	B-ORGANIZACAO
.	O
--SENTENCE--	--SENTENCE--
O	O
objectivo	O
desta	O
iniciativa	O
é	O
fazer	O
aumentar	O
a	O
utilização	O
da	O
Internet	B-OUTRO
no	O
telemóvel	O
,	O
funcionalidade	O
ainda	O
pouco	O
utilizada	O
,	O
devido	O
à	O
escassez	O
de	O
sites	O
e	O
conteúdos	O
adaptados	O
aos	O
equipamentos.	O
--SENTENCE--	--SENTENCE--
Em	O
princípio	O
,	O
o	O
sufixo	O
.mobi	O
deverá	O
ser	O
integrado	O
automaticamente	O
nos	O
endereços	O
logo	O
que	O
o	O
sistema	O
detecte	O
que	O
o	O
acesso	O
está	O
a	O
ser	O
efectuado	O
via	O
telemóvel.	O
--SENTENCE--	--SENTENCE--
--DOCSTART--	--DOCSTART--
--SENTENCE--	--SENTENCE--
--SENTENCE--	--SENTENCE--
Os	O
fragmentos	O
do	O
satélite	O
italiano	O
Bepposax	B-COISA
mergulharam	O
na	B-TEMPO
noite	I-TEMPO
de	I-TEMPO
ontem	I-TEMPO
no	O
oceano	O
Pacífico	B-LOCAL
,	O
deixando	O
aliviados	O
os	O
mais	B-VALOR
de	I-VALOR
30	I-VALOR
países	O
_inclusive	O
o	O
Brasil	B-LOCAL
_	O
que	O
estavam	O
sob	O
risco	O
de	O
serem	O
atingidos	O
pelos	O
destroços.	O
--SENTENCE--	--SENTENCE--
Segundo	O
informou	O
a	O
ASI	B-ORGANIZACAO
(	O
agência	O
espacial	O
italiana	O
)	O
no	B-TEMPO
fim	I-TEMPO
da	I-TEMPO
noite	I-TEMPO
de	I-TEMPO
ontem	I-TEMPO
por	O
telefone	O
,	O
o	O
impacto	O
dos	O
destroços	O
teria	O
ocorrido	O
às	B-TEMPO
18h06	I-TEMPO
(	O
horário	O
de	O
Brasília	B-LOCAL
)	O
,	O
numa	O
área	O
remota	O
do	O
oceano.	O
--SENTENCE--	--SENTENCE--
Os	O
italianos	O
não	O
devem	O
conduzir	O
operação	O
para	O
resgatar	O
os	O
detritos.	O
--SENTENCE--	--SENTENCE--
Estimativas	O
da	O
agência	O
davam	O
conta	O
de	O
que	O
mais	B-VALOR
de	I-VALOR
40	I-VALOR
pedaços	O
,	O
com	O
até	B-VALOR
120	I-VALOR
kg	I-VALOR
,	O
poderiam	O
resistir	O
ao	O
atrito	O
com	O
o	O
ar	O
e	O
chegar	O
ao	O
solo.	O
--SENTENCE--	--SENTENCE--
A	O
chance	O
de	O
que	O
um	O
dos	O
pedaços	O
atingisse	O
uma	O
pessoa	O
era	O
mínima	O
,	O
mas	O
autoridades	O
de	O
diversos	O
países	O
,	O
inclusive	O
a	O
Agência	B-ORGANIZACAO
Espacial	I-ORGANIZACAO
Brasileira	I-ORGANIZACAO
,	O
estavam	O
prontas	O
para	O
qualquer	O
contingência.	O
--SENTENCE--	--SENTENCE--
O	O
satélite	O
,	O
com	O
massa	O
total	O
de	O
aproximadamente	B-VALOR
1,4	I-VALOR
tonelada	I-VALOR
,	O
foi	O
construído	O
pelos	O
italianos	O
,	O
em	O
colaboração	O
com	O
a	O
Holanda	B-ORGANIZACAO
,	O
para	O
o	O
estudo	O
dos	O
raios	O
X	O
vindos	O
do	O
espaço	O
cósmico.	O
--SENTENCE--	--SENTENCE--
O	O
equipamento	O
foi	O
lançado	O
ao	O
espaço	O
em	B-TEMPO
1996	I-TEMPO
,	O
numa	O
órbita	O
baixa	O
(	O
cerca	B-VALOR
de	I-VALOR
600	I-VALOR
km	I-VALOR
de	O
altitude	O
)	O
com	O
uma	O
pequena	O
inclinação	O
,	O
ou	O
seja	O
,	O
quase	O
exatamente	O
sobre	O
a	O
linha	O
do	O
Equador	O
.	O
--SENTENCE--	--SENTENCE--
A	O
missão	O
científica	O
da	O
nave	O
foi	O
concluída	O
em	B-TEMPO
30	I-TEMPO
de	I-TEMPO
abril	I-TEMPO
de	I-TEMPO
2002	I-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Depois	O
disso	O
,	O
o	O
satélite	O
deixou	O
de	O
ter	O
sua	O
órbita	O
corrigida.	O
--SENTENCE--	--SENTENCE--
O	O
atrito	O
com	O
as	O
camadas	O
mais	O
altas	O
da	O
atmosfera	O
gradativamente	O
diminuiu	O
a	O
altitude	O
,	O
o	O
que	O
culminou	O
com	O
a	O
reentrada	O
,	O
ontem	B-TEMPO
.	O
--SENTENCE--	--SENTENCE--
Como	O
a	O
volta	O
à	O
Terra	B-LOCAL
não	O
foi	O
realizada	O
de	O
forma	O
controlada	O
(	O
como	O
aconteceu	O
com	O
as	O
135	B-VALOR
toneladas	I-VALOR
da	O
estação	O
espacial	O
Mir	B-COISA
,	O
em	B-TEMPO
2001	I-TEMPO
)	O
,	O
era	O
impossível	O
prever	O
exatamente	O
onde	O
os	O
destroços	O
iriam	O
cair.	O
--SENTENCE--	--SENTENCE--
(	O
SN	O
)	O
